budget,budget_by_millions,genre_id,id,original_language,original_title,popularity,release_date,month_of_release,revenue,revenue_by_millions,runtime,status,title,vote_average,vote_count
0,0,12,22102,en,Troop Beverly Hills,3.455018,22/3/1989,3,0,0,105,Released,Troop Beverly Hills,5.6,56
0,0,35,18701,en,Being Julia,1.946634,3/9/2004,9,0,0,104,Released,Being Julia,6.4,23
17000000,17,18,10068,en,Nine 1/2 Weeks,12.313143,14/2/1986,2,6735922,6.735922,117,Released,Nine 1/2 Weeks,5.8,177
18000000,18,14,848,en,Dragonslayer,3.258422,26/6/1981,6,14110013,14.110013,108,Released,Dragonslayer,6.5,67
0,0,18,36811,en,The Last Station,3.659292,4/9/2009,9,0,0,112,Released,The Last Station,6.7,55
18000000,18,35,522,en,Ed Wood,24.548633,27/9/1994,9,5887457,5.887457,127,Released,Ed Wood,7.3,630
18000000,18,18,130150,en,Labor Day,17.683563,27/12/2013,12,20275812,20.275812,111,Released,Labor Day,6.7,299
18000000,18,36,12246,ru,Монгол,10.1449,20/9/2007,9,26527510,26.52751,120,Released,Mongol: The Rise of Genghis Khan,6.5,158
18000000,18,28,13809,en,RockNRolla,31.887978,4/9/2008,9,25739015,25.739015,114,Released,RockNRolla,6.9,836
0,0,12,27380,en,Megaforce,1.110179,25/6/1982,6,0,0,99,Released,Megaforce,3.5,15
0,0,18,10549,en,Hamlet,9.814785,25/12/1996,12,0,0,242,Released,Hamlet,7.3,117
25000000,25,18,33870,en,Mao's Last Dancer,1.876811,1/10/2009,10,20719451,20.719451,117,Released,Mao's Last Dancer,6.8,28
18000000,18,12,245703,en,Midnight Special,32.717853,18/2/2016,2,6212282,6.212282,112,Released,Midnight Special,6.2,694
0,0,35,10739,en,Anything Else,8.945081,27/8/2003,8,0,0,108,Released,Anything Else,6.2,149
18000000,18,18,127560,en,The Railway Man,13.916583,26/12/2013,12,22309223,22.309223,116,Released,The Railway Man,6.7,273
15238800,15.2388,80,37903,de,Das weisse Band,17.94739,21/5/2009,5,0,0,144,Released,The White Ribbon,7.2,255
0,0,27,396152,en,Restoration,2.525569,3/5/2016,5,0,0,90,Released,Restoration,5.3,11
2700000,2.7,10,10017,en,The Wraith,10.47644,21/11/1986,11,3500000,3.5,93,Released,The Wraith,5.9,108
18000000,18,18,11468,en,Salton Sea,10.991281,1/1/2002,1,676698,0.676698,103,Released,Salton Sea,7,104
18000000,18,10,193613,en,Metallica: Through the Never,7.871686,25/9/2013,9,7972967,7.972967,93,Released,Metallica: Through the Never,6.7,83
18000000,18,18,17436,en,The Informers,6.333869,5/11/2008,11,382174,0.382174,98,Released,The Informers,4.4,60
18000000,18,80,43434,en,Carlos,1.138383,19/5/2010,5,871279,0.871279,338,Released,Carlos,6.7,50
18000000,18,53,31166,en,I Come with the Rain,8.266124,14/5/2009,5,0,0,114,Released,I Come with the Rain,5.6,20
0,0,37,69848,en,One Man's Hero,0.910529,2/8/1999,8,0,0,121,Released,One Man's Hero,9.3,2
3500000,3.5,27,8408,en,Day of the Dead,18.025206,19/7/1985,7,34000000,34,96,Released,Day of the Dead,6.9,270
18000000,18,28,332411,en,I Am Wrath,10.144222,14/4/2016,4,0,0,92,Released,I Am Wrath,4.5,179
18000000,18,28,9389,fr,Renaissance,9.244181,16/3/2006,3,1831348,1.831348,105,Released,Renaissance,6.7,77
17900000,17.9,12,9626,en,Red Sonja,12.752463,9/4/1985,4,6948633,6.948633,89,Released,Red Sonja,5,206
14000000,14,53,75638,en,Red Lights,22.748174,2/3/2012,3,13551174,13.551174,119,Released,Red Lights,6,376
20000000,20,35,8363,en,Superbad,33.436092,17/8/2007,8,121463226,121.463226,113,Released,Superbad,7,2100
0,0,35,15670,en,Madea Goes to Jail,3.107371,16/2/2009,2,90508336,90.508336,103,Released,Madea Goes to Jail,6.4,52
18000000,18,27,290555,en,Wolves,7.922639,28/8/2014,8,0,0,90,Released,Wolves,5.7,82
23000000,23,10,8328,en,Step Up 2: The Streets,28.973074,14/2/2008,2,150816700,150.8167,98,Released,Step Up 2: The Streets,6.5,640
15000000,15,16,10982,en,Hoodwinked!,23.980329,16/12/2005,12,51053787,51.053787,80,Released,Hoodwinked!,5.9,479
17500000,17.5,18,205,en,Hotel Rwanda,28.60542,11/9/2004,9,38000000,38,121,Released,Hotel Rwanda,7.5,793
24000000,24,28,1620,en,Hitman,42.669304,21/11/2007,11,99965753,99.965753,89,Released,Hitman,5.9,966
17500000,17.5,18,175541,en,Black Nativity,7.180403,27/11/2013,11,7018189,7.018189,93,Released,Black Nativity,5.8,16
18000000,18,53,241254,en,The Prince,21.638673,22/8/2014,8,266586800,266.5868,93,Released,The Prince,4.6,218
0,0,53,31932,en,City of Ghosts,2.64486,1/1/2002,1,0,0,116,Released,City of Ghosts,5.4,18
0,0,27,1933,en,The Others,25.881355,2/8/2001,8,0,0,101,Released,The Others,7.4,1660
18500000,18.5,27,679,en,Aliens,67.66094,18/7/1986,7,183316455,183.316455,137,Released,Aliens,7.7,3220
17000000,17,18,11113,en,My Fair Lady,20.786616,21/10/1964,10,72070731,72.070731,170,Released,My Fair Lady,7.4,352
17000000,17,27,3597,en,I Know What You Did Last Summer,27.654472,17/10/1997,10,125586134,125.586134,100,Released,I Know What You Did Last Summer,5.6,687
17000000,17,35,193893,en,Let's Be Cops,70.668923,13/8/2014,8,136621271,136.621271,104,Released,Let's Be Cops,6.4,1219
16000000,16,35,9675,en,Sideways,23.425431,22/10/2004,10,109502303,109.502303,126,Released,Sideways,6.9,478
17500000,17.5,35,9988,en,Beerfest,14.304444,25/8/2006,8,19179969,19.179969,110,Released,Beerfest,5.8,172
300000,0.3,27,948,en,Halloween,30.301307,25/10/1978,10,70000000,70,91,Released,Halloween,7.4,1035
17000000,17,35,21765,en,Good Boy!,3.56033,10/10/2003,10,0,0,87,Released,Good Boy!,4.7,30
17000000,17,35,146304,en,The Best Man Holiday,7.210095,15/11/2013,11,71625195,71.625195,123,Released,The Best Man Holiday,6.7,110
17000000,17,28,7516,en,Smokin' Aces,23.491962,9/12/2006,12,57103895,57.103895,109,Released,Smokin' Aces,6.4,534
20000000,20,27,41439,en,Saw 3D,36.133536,21/10/2010,10,136150434,136.150434,90,Released,Saw: The Final Chapter,5.8,730
17000000,17,35,2752,en,40 Days and 40 Nights,14.18136,1/3/2002,3,0,0,94,Released,40 Days and 40 Nights,5.2,297
17000000,17,35,9429,en,A Night at the Roxbury,12.709227,1/10/1998,10,30331165,30.331165,81,Released,A Night at the Roxbury,5.9,198
17000000,17,18,38117,en,Beastly,24.054062,21/1/2011,1,43165571,43.165571,86,Released,Beastly,6,849
15000000,15,27,9792,en,The Hills Have Eyes,35.107857,10/3/2006,3,69623713,69.623713,107,Released,The Hills Have Eyes,6.1,705
0,0,35,13778,en,Dickie Roberts: Former Child Star,10.149569,5/9/2003,9,0,0,98,Released,Dickie Roberts: Former Child Star,5.1,64
0,0,18,228203,en,"McFarland, USA",14.023082,20/2/2015,2,45710059,45.710059,128,Released,"McFarland, USA",7.4,213
0,0,35,41382,en,Lottery Ticket,9.054803,20/8/2010,8,0,0,99,Released,Lottery Ticket,5.6,54
20000000,20,18,13960,en,ATL,5.422285,31/3/2006,3,21170563,21.170563,105,Released,ATL,6,32
17000000,17,35,114150,en,Pitch Perfect,32.746486,28/9/2012,9,115350426,115.350426,112,Released,Pitch Perfect,7.3,2247
34000000,34,18,26602,en,Summer Catch,3.960098,22/8/2001,8,19693891,19.693891,108,Released,Summer Catch,4.8,63
0,0,18,10223,en,A Simple Plan,10.178917,11/12/1998,12,0,0,121,Released,A Simple Plan,6.9,187
17000000,17,27,16028,en,They,4.544216,1/11/2002,11,0,0,89,Released,They,4.6,74
0,0,35,15639,en,Larry the Cable Guy: Health Inspector,2.184708,24/3/2006,3,0,0,89,Released,Larry the Cable Guy: Health Inspector,3.3,17
0,0,10,16112,en,The Adventures of Elmo in Grouchland,3.09159,1/10/1999,10,0,0,73,Released,The Adventures of Elmo in Grouchland,6.3,14
17000000,17,80,26390,en,Brooklyn's Finest,18.790102,16/1/2009,1,29536299,29.536299,133,Released,Brooklyn's Finest,6.2,293
17000000,17,28,27759,en,55 Days at Peking,3.321095,6/5/1963,5,10000000,10,154,Released,55 Days at Peking,6.3,36
17000000,17,27,109428,en,Evil Dead,33.912116,5/4/2013,4,97542952,97.542952,91,Released,Evil Dead,6.4,1723
17000000,17,35,23049,en,My Life in Ruins,5.787891,6/2/2009,2,20455276,20.455276,95,Released,My Life in Ruins,5.6,101
17000000,17,35,9310,en,American Dreamz,7.864011,4/3/2006,3,7314027,7.314027,107,Released,American Dreamz,4.9,95
17000000,17,28,11411,en,Superman IV: The Quest for Peace,17.062117,23/7/1987,7,19300000,19.3,90,Released,Superman IV: The Quest for Peace,4.1,318
0,0,18,16988,en,How She Move,1.782666,25/1/2008,1,0,0,94,Released,How She Move,3,6
17000000,17,28,7304,en,Running Scared,19.311572,6/1/2006,1,9500000,9.5,122,Released,Running Scared,7,331
0,0,18,24747,en,Bobby Jones: Stroke of Genius,2.897449,30/4/2004,4,0,0,120,Released,Bobby Jones: Stroke of Genius,5.5,19
17000000,17,12,58048,en,Shanghai Surprise,0.138564,29/8/1986,8,0,0,97,Released,Shanghai Surprise,2.9,15
40000000,40,14,1491,en,The Illusionist,36.960953,18/8/2006,8,86915017,86.915017,110,Released,The Illusionist,7.1,1615
17000000,17,12,2989,en,Roar,1.15641,12/11/1981,11,2000000,2,102,Released,Roar,5.6,19
17000000,17,18,10629,en,Veronica Guerin,9.583578,11/7/2003,7,1569918,1.569918,98,Released,Veronica Guerin,6.8,59
17000000,17,53,255343,en,Escobar: Paradise Lost,25.112567,11/10/2014,10,3758328,3.758328,120,Released,Escobar: Paradise Lost,6.1,271
17000000,17,28,4723,en,Southland Tales,9.349386,15/5/2006,5,374743,0.374743,144,Released,Southland Tales,5.2,153
15000000,15,16,10800,fr,Chasseurs de dragons,8.884405,19/3/2008,3,0,0,80,Released,Dragon Hunters,6.5,129
17000000,17,28,25763,en,Damnation Alley,2.215261,10/9/1977,9,8720000,8.72,91,Released,Damnation Alley,5,27
17000000,17,27,79694,en,The Apparition,6.385234,23/8/2012,8,9627492,9.627492,82,Released,The Apparition,4.5,140
16500000,16.5,35,4032,en,My Girl,20.935169,27/11/1991,11,0,0,102,Released,My Girl,7,428
16800000,16.8,18,18615,en,Fur: An Imaginary Portrait of Diane Arbus,4.358255,30/8/2006,8,2281089,2.281089,122,Released,Fur: An Imaginary Portrait of Diane Arbus,5.8,73
15000000,15,80,10673,en,Wall Street,24.898687,10/12/1987,12,43848069,43.848069,126,Released,Wall Street,7,546
16500000,16.5,18,4584,en,Sense and Sensibility,20.898711,13/12/1995,12,135000000,135,136,Released,Sense and Sensibility,7.2,352
16500000,16.5,18,2977,en,Becoming Jane,18.236284,2/3/2007,3,37311672,37.311672,120,Released,Becoming Jane,6.9,317
16500000,16.5,35,10760,en,Sydney White,10.74648,21/9/2007,9,13620075,13.620075,108,Released,Sydney White,6,236
16500000,16.5,18,11093,en,House of Sand and Fog,12.102725,19/12/2003,12,16942795,16.942795,126,Released,House of Sand and Fog,7,199
16400000,16.4,18,207,en,Dead Poets Society,55.458584,2/6/1989,6,235860116,235.860116,129,Released,Dead Poets Society,8.1,2705
16000000,16,35,8467,en,Dumb and Dumber,35.777067,16/12/1994,12,247275374,247.275374,107,Released,Dumb and Dumber,6.5,1859
16000000,16,35,639,en,When Harry Met Sally...,18.430419,21/7/1989,7,92823546,92.823546,96,Released,When Harry Met Sally...,7.3,950
16000000,16,18,24226,en,The Verdict,7.980632,8/12/1982,12,53977250,53.97725,129,Released,The Verdict,7.4,131
16000000,16,35,9285,en,Road Trip,14.759948,19/5/2000,5,119754278,119.754278,93,Released,Road Trip,5.9,542
0,0,35,14709,en,Varsity Blues,9.229999,15/1/1999,1,0,0,106,Released,Varsity Blues,6,122
15000000,15,18,74643,en,The Artist,29.943316,15/5/2011,5,133432856,133.432856,100,Released,The Artist,7.3,1049
16000000,16,27,13788,en,The Unborn,15.788784,9/1/2009,1,76514050,76.51405,87,Released,The Unborn,4.8,365
16000000,16,35,83666,en,Moonrise Kingdom,41.083914,16/5/2012,5,68263166,68.263166,94,Released,Moonrise Kingdom,7.6,1662
16000000,16,27,10781,en,The Texas Chainsaw Massacre: The Beginning,21.380635,6/10/2006,10,0,0,91,Released,The Texas Chainsaw Massacre: The Beginning,5.9,402
18500000,18.5,18,318850,en,The Young Messiah,1.884558,10/3/2016,3,6490401,6.490401,120,Released,The Young Messiah,6.4,30
0,0,35,13908,en,The Master of Disguise,4.382761,2/8/2002,8,0,0,80,Released,The Master of Disguise,3.7,78
19000000,19,14,1417,es,El laberinto del fauno,90.809408,27/5/2006,5,83258226,83.258226,118,Released,Pan's Labyrinth,7.6,3041
0,0,28,39180,en,See Spot Run,6.579017,2/3/2001,3,0,0,94,Released,See Spot Run,4.8,44
16000000,16,80,16161,en,Baby Boy,7.854989,27/6/2001,6,29381649,29.381649,130,Released,Baby Boy,7.4,55
16000000,16,53,49950,en,The Roommate,11.807269,4/2/2011,2,40492759,40.492759,91,Released,The Roommate,5.3,224
17700000,17.7,96,10956,en,Joe Dirt,15.976335,10/4/2001,4,30987695,30.987695,91,Released,Joe Dirt,5.5,242
15000000,15,53,9594,en,Double Impact,10.484642,10/8/1991,8,30102717,30.102717,110,Released,Double Impact,5.3,215
12000000,12,80,4638,en,Hot Fuzz,38.623178,14/2/2007,2,80573774,80.573774,121,Released,Hot Fuzz,7.4,2199
16000000,16,35,13972,en,The Women,8.8321,12/9/2008,9,50007546,50.007546,114,Released,The Women,4.6,96
15000000,15,18,5038,en,Vicky Cristina Barcelona,32.758254,15/8/2008,8,96408652,96.408652,96,Released,Vicky Cristina Barcelona,6.7,1020
25000000,25,28,13491,sv,Arn: Tempelriddaren,6.091033,17/12/2007,12,0,0,139,Released,Arn: The Knight Templar,6.4,76
16000000,16,35,10571,en,Boys and Girls,9.119797,16/6/2000,6,20627372,20.627372,94,Released,Boys and Girls,5.4,103
0,0,18,10994,en,White Oleander,9.423866,11/10/2002,10,0,0,109,Released,White Oleander,7.2,108
16000000,16,35,19994,en,Jennifer's Body,32.257414,18/9/2009,9,31556061,31.556061,100,Released,Jennifer's Body,5.3,837
16000000,16,35,25166,en,Drowning Mona,3.021835,3/3/2000,3,15427192,15.427192,96,Released,Drowning Mona,5.4,43
16000000,16,35,30890,en,Radio Days,7.612849,30/1/1987,1,0,0,90,Released,Radio Days,7,127
20000000,20,18,23169,en,Remember Me,36.764666,12/3/2010,3,0,0,113,Released,Remember Me,6.9,948
0,0,18,17403,en,How to Deal,3.199784,18/7/2003,7,0,0,99,Released,How to Deal,5.7,42
20000000,20,35,12120,en,My Stepmother is an Alien,9.455596,9/12/1988,12,13854000,13.854,108,Released,My Stepmother is an Alien,5.3,131
26000000,26,18,9800,en,Philadelphia,44.301745,22/12/1993,12,206678440,206.67844,125,Released,Philadelphia,7.6,988
16000000,16,53,1090,en,The Thirteenth Floor,19.890428,16/4/1999,4,18564088,18.564088,100,Released,The Thirteenth Floor,6.8,378
16000000,16,35,18475,en,The Cookout,0.830596,3/9/2004,9,12,0.000012,97,Released,The Cookout,4.6,10
0,0,28,40160,en,Meteor,2.637355,19/10/1979,10,0,0,107,Released,Meteor,5.1,36
0,0,35,18074,en,Duets,2.25453,9/9/2000,9,0,0,112,Released,Duets,5.5,34
16000000,16,35,9689,en,Hollywood Ending,8.711782,3/5/2002,5,0,0,112,Released,Hollywood Ending,6.4,113
6500000,6.5,35,9781,en,Detroit Rock City,5.700333,13/8/1999,8,4217115,4.217115,95,Released,Detroit Rock City,6.7,100
16000000,16,12,8009,en,Highlander,29.253833,7/3/1986,3,5900000,5.9,116,Released,Highlander,6.8,624
16000000,16,18,3877,en,Things We Lost in the Fire,8.842869,26/9/2007,9,2849142,2.849142,113,Released,Things We Lost in the Fire,6.7,90
16000000,16,87,8854,en,Steel,2.848727,15/8/1997,8,1686429,1.686429,97,Released,Steel,4.3,48
16000000,16,18,152599,en,The Immigrant,13.832464,3/7/2013,7,5867686,5.867686,117,Released,The Immigrant,6.2,250
0,0,18,18840,en,The White Countess,4.488547,30/10/2005,10,0,0,135,Released,The White Countess,6.9,21
20000000,20,53,68727,en,Trance,38.802415,27/3/2013,3,24261569,24.261569,101,Released,Trance,6.5,956
16000000,16,10,12657,en,Soul Plane,9.400404,28/5/2004,5,14822346,14.822346,86,Released,Soul Plane,4.7,108
11000000,11,35,8265,fr,Bienvenue chez les ch'tis,18.923181,9/1/2008,1,53191886,53.191886,106,Released,Welcome to the Sticks,6.8,615
0,0,18,12410,en,Good,2.397987,11/12/2008,12,0,0,96,Released,Good,6.3,29
13000000,13,14,34647,en,Enter the Void,20.39955,5/5/2009,5,754249,0.754249,161,Released,Enter the Void,7.2,387
16000000,16,35,73935,en,Vamps,7.251897,25/8/2012,8,0,0,93,Released,Vamps,4.8,91
16000000,16,18,28178,en,Hachi: A Dog's Tale,43.217089,13/6/2009,6,47801389,47.801389,93,Released,Hachi: A Dog's Tale,7.7,1717
16000000,16,80,185567,en,Zulu,14.529496,4/12/2013,12,0,0,110,Released,Zulu,6.7,172
16000000,16,37,264656,en,The Homesman,20.59148,18/5/2014,5,3442853,3.442853,122,Released,The Homesman,6.4,258
15600000,15.6,35,35696,en,Juwanna Mann,2.244947,21/6/2002,6,0,0,91,Released,Juwanna Mann,4.2,20
0,0,10,16351,en,Ararat,1.326264,20/5/2002,5,0,0,115,Released,Ararat,5.7,16
0,0,28,38717,en,Madison,0.212108,23/1/2001,1,0,0,99,Released,Madison,5.3,3
15500000,15.5,96,18777,en,Slow Burn,6.630856,12/9/2005,9,1237615,1.237615,93,Released,Slow Burn,5.5,16
15300000,15.3,18,2110,fr,Wasabi,18.20957,31/10/2001,10,0,0,94,Released,Wasabi,6.2,283
15500000,15.5,35,9035,en,Slither,17.327279,31/3/2006,3,0,0,95,Released,Slither,6.3,317
15000000,15,28,90,en,Beverly Hills Cop,29.843818,29/11/1984,11,316360478,316.360478,105,Released,Beverly Hills Cop,6.8,961
18000000,18,35,771,en,Home Alone,2.186927,9/11/1990,11,476684675,476.684675,103,Released,Home Alone,7.1,2414
0,0,10,12154,es,Three Men and a Baby,12.335827,27/11/1987,11,0,0,102,Released,Three Men and a Baby,5.8,253
21000000,21,35,9576,en,Tootsie,20.818567,16/12/1982,12,177200000,177.2,116,Released,Tootsie,6.9,421
15000000,15,28,744,en,Top Gun,58.900647,16/5/1986,5,356830601,356.830601,110,Released,Top Gun,6.7,1698
17000000,17,12,146,zh,卧虎藏龙,45.742254,1/10/2000,10,213525736,213.525736,120,Released,"Crouching Tiger, Hidden Dragon",7.2,927
15000000,15,18,14,en,American Beauty,80.878605,15/9/1999,9,356296601,356.296601,122,Released,American Beauty,7.9,3313
15000000,15,18,45269,en,The King's Speech,54.053576,6/9/2010,9,414211549,414.211549,118,Released,The King's Speech,7.6,2752
15000000,15,35,9493,en,Twins,17.638286,9/12/1988,12,216614388,216.614388,107,Released,Twins,5.7,559
15000000,15,18,22556,en,The Yellow Handkerchief,3.803495,17/12/2008,12,317000,0.317,102,Released,The Yellow Handkerchief,6.4,52
15000000,15,18,873,en,The Color Purple,17.571533,18/12/1985,12,146292009,146.292009,154,Released,The Color Purple,7.7,338
16000000,16,28,33196,ko,해운대,4.628525,6/6/2009,6,11301649,11.301649,120,Released,Tidal Wave,6.5,48
14000000,14,36,205596,en,The Imitation Game,145.364591,14/11/2014,11,233555708,233.555708,113,Released,The Imitation Game,8,5723
0,0,35,10765,en,Private Benjamin,12.18838,6/10/1980,10,0,0,109,Released,Private Benjamin,6,102
15000000,15,18,16769,en,Coal Miner's Daughter,3.826685,7/3/1980,3,67182787,67.182787,125,Released,Coal Miner's Daughter,7.2,67
15000000,15,35,33217,en,Diary of a Wimpy Kid,21.095489,19/3/2010,3,75700498,75.700498,92,Released,Diary of a Wimpy Kid,5.9,355
15000000,15,27,132232,en,Mama,47.455148,17/1/2013,1,146497771,146.497771,100,Released,Mama,6,1401
15000000,15,35,11153,en,National Lampoon's Vacation,22.838834,28/7/1983,7,61399552,61.399552,98,Released,National Lampoon's Vacation,7.1,410
15000000,15,35,208134,en,Jackass Presents: Bad Grandpa,27.165222,22/10/2013,10,151831537,151.831537,92,Released,Bad Grandpa,6,680
15000000,15,18,1165,en,The Queen,19.113278,15/9/2006,9,123384128,123.384128,103,Released,The Queen,6.8,338
15000000,15,14,4011,en,Beetlejuice,58.553213,29/2/1988,2,73326666,73.326666,92,Released,Beetlejuice,7.1,1444
15000000,15,35,17202,en,Why Did I Get Married?,2.005111,12/10/2007,10,55184721,55.184721,113,Released,Why Did I Get Married?,6.1,33
18000000,18,18,9587,en,Little Women,16.418639,21/12/1994,12,0,0,115,Released,Little Women,7,215
17000000,17,18,65086,en,The Woman in Black,43.675191,1/2/2012,2,127730736,127.730736,95,Released,The Woman in Black,6.1,1206
15000000,15,27,10053,en,When a Stranger Calls,4.688212,3/2/2006,2,66966987,66.966987,87,Released,When a Stranger Calls,5.4,268
15000000,15,35,11870,en,Big Fat Liar,9.125594,8/2/2002,2,52970014,52.970014,88,Released,Big Fat Liar,5.6,197
15000000,15,18,11778,en,The Deer Hunter,19.786392,8/12/1978,12,50000000,50,183,Released,The Deer Hunter,7.8,921
15000000,15,35,586,en,Wag the Dog,13.581966,25/12/1997,12,64256513,64.256513,97,Released,Wag the Dog,6.7,270
17000000,17,10,18736,en,The Lizzie McGuire Movie,11.927667,25/4/2003,4,55534455,55.534455,94,Released,The Lizzie McGuire Movie,5.7,280
35000000,35,53,134411,en,Snitch,30.556135,21/2/2013,2,42930462,42.930462,112,Released,Snitch,5.8,1138
15000000,15,27,287903,en,Krampus,31.565117,26/11/2015,11,61548707,61.548707,98,Released,Krampus,5.9,584
15000000,15,27,9276,en,The Faculty,21.535126,25/12/1998,12,40283321,40.283321,104,Released,The Faculty,6.2,492
0,0,18,15765,en,What's Love Got to Do with It,7.921311,9/6/1993,6,0,0,118,Released,What's Love Got to Do with It,6.9,72
15000000,15,28,2142,en,Cop Land,19.284129,15/8/1997,8,44862187,44.862187,104,Released,Cop Land,6.6,382
16000000,16,35,11397,en,Not Another Teen Movie,23.423082,7/12/2001,12,66468332,66.468332,89,Released,Not Another Teen Movie,5.5,431
7000000,7,80,77016,en,End of Watch,49.517264,20/9/2012,9,48126384,48.126384,109,Released,End of Watch,7.2,1170
15000000,15,80,11478,en,The Skulls,11.375032,31/3/2000,3,35007180,35.00718,106,Released,The Skulls,5.8,156
