platform_id,genre_id,age_rating_id,developer_id,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,global_sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
4,9,1,6900000001,Ubisoft,0.27,0,0,0.02,0.29,,,,,Virtual Toys,E
6,8,2,7700000001,Warner Bros. Interactive Entertainment,0.14,0.1,0.01,0.04,0.29,61,56,7.1,25,GRIN,M
7,5,1,6900000001,Capcom,0.14,0.11,0,0.04,0.29,68,23,8.5,63,"Valuewave Co.,Ltd.",E
5,8,2,7700000001,Atari,0.16,0.1,0,0.03,0.29,82,67,8.2,73,Starbreeze,M
7,2,1,6900000001,Take-Two Interactive,0.14,0.11,0,0.04,0.29,58,5,7.3,8,Eutechnyx,E
16,3,0,0,Unknown,0.27,0.02,0,0,0.29,,,,,,
4,7,1,6900000001,Warner Bros. Interactive Entertainment,0.1,0.16,0,0.03,0.29,,,,,DoubleTap Games,E
17,2,3,8400000001,Empire Interactive,0.13,0.1,0,0.06,0.29,74,28,8.2,21,Bugbear,T
7,4,0,0,Konami Digital Entertainment,0,0,0.29,0,0.29,,,,,,
12,2,0,0,Acclaim Entertainment,0.23,0.06,0,0,0.29,,,,,,
12,2,0,0,Electronic Arts,0.23,0.06,0,0,0.29,,,,,,
12,10,0,0,Midway Games,0.23,0.06,0,0,0.29,,,,,,
12,2,0,0,Acclaim Entertainment,0.23,0.06,0,0,0.29,,,,,,
12,2,0,0,Kemco,0.23,0.06,0,0,0.29,,,,,,
12,4,0,0,Nintendo,0.23,0.06,0,0,0.29,,,,,,
12,7,0,0,Nintendo,0.22,0.05,0.02,0,0.29,,,,,,
12,10,0,0,Titus,0.23,0.06,0,0,0.29,,,,,,
6,3,0,0,Electronic Arts,0.25,0.02,0,0.03,0.29,,,,,,
9,1,1,6900000001,Atari,0.21,0.08,0,0.01,0.29,69,19,8,5,Mistic Software,E
7,10,1,6949484300004,THQ,0.14,0.11,0,0.04,0.29,,,,,THQ,E10+
4,9,1,6900000001,Ubisoft,0.23,0.03,0,0.02,0.29,43,7,,,Black Lantern Studios,E
1,9,1,6900000001,Rising Star Games,0.23,0.03,0,0.02,0.29,69,14,8.8,17,Marvelous Entertainment,E
6,3,2,7700000001,Capcom,0.06,0.05,0.16,0.02,0.29,,,6.8,48,Capcom,M
7,9,3,8400000001,Codemasters,0.14,0.11,0,0.04,0.29,76,31,8.4,15,IR Gurus,T
1,3,3,8400000001,Ubisoft,0.24,0.02,0,0.02,0.29,70,30,7.7,21,Ubisoft Montreal,T
20,6,3,8400000001,Electronic Arts,0.22,0.06,0,0.01,0.29,74,25,7.8,19,EA Games,T
4,11,3,8400000001,Nintendo,0.15,0.01,0.12,0.01,0.29,70,51,8.1,42,Cing,T
17,6,3,8400000001,Activision,0.25,0.01,0,0.02,0.29,84,30,8.2,43,Vicarious Visions,T
20,3,1,6900000001,Unknown,0.22,0.06,0,0.01,0.29,,,7,4,Blue Tongue Entertainment,E
1,1,0,0,Nintendo,0,0,0.29,0,0.29,,,,,,
22,10,0,0,Marvelous Entertainment,0.08,0.02,0.16,0.03,0.29,,,,,,
15,8,2,7700000001,Take-Two Interactive,0.11,0.15,0,0.02,0.29,75,55,6.2,703,2K Australia,M
14,4,1,6900000001,Electronic Arts,0.22,0.06,0,0.01,0.29,76,6,6,4,EA Tiburon,E
13,1,0,0,Takara,0,0,0.27,0.02,0.29,,,,,,
1,9,3,8400000001,Nintendo,0.22,0.04,0.01,0.02,0.29,77,43,8,20,Atlus,T
6,3,3,8400000001,Sony Computer Entertainment,0.18,0.05,0.03,0.03,0.29,77,71,7.8,188,LightBox Interactive,T
14,6,3,8400000001,Ubisoft,0.22,0.06,0,0.01,0.29,65,30,7.4,27,Akella,T
11,3,1,6900000001,Electronic Arts,0.06,0.2,0,0.03,0.29,68,4,3.7,16,Electronic Arts,E
17,9,3,8400000001,Namco Bandai Games,0.06,0.05,0.15,0.03,0.29,71,30,7.2,12,Project Aces,T
14,3,0,0,THQ,0.22,0.06,0,0.01,0.29,,,,,,
13,4,0,0,Sony Computer Entertainment,0.16,0.11,0,0.02,0.29,,,,,,
1,4,1,6949484300004,Take-Two Interactive,0.26,0.01,0,0.02,0.29,68,5,8.5,6,Blue Castle Games,E10+
1,5,1,6949484300004,Activision,0.18,0.09,0,0.03,0.29,,,,,Xpec,E10+
5,8,3,8400000001,Codemasters,0.23,0.04,0,0.02,0.29,43,44,6.8,87,Spark Unlimited,T
8,6,0,0,Angel Studios,0,0,0.29,0,0.29,,,,,,
1,1,3,8400000001,Konami Digital Entertainment,0.23,0.04,0,0.02,0.29,,,,,Hijinx Studios,T
11,3,1,6900000001,Sega,0.17,0.09,0,0.03,0.29,47,21,6.3,160,Sanzaru Games,E
7,1,1,6900000001,TDK Mediactive,0.14,0.11,0,0.04,0.29,30,4,5.1,17,Mass Media,E
1,4,1,6900000001,Konami Digital Entertainment,0.23,0,0.04,0.02,0.29,83,12,8.4,45,Konami,E
4,7,1,6900000001,Avanquest,0.02,0.25,0,0.01,0.29,,,,,Game Brains,E
24,11,0,0,Sega,0,0,0.29,0,0.29,,,,,,
7,6,3,8400000001,Sega,0.07,0.05,0.15,0.02,0.29,81,15,7.3,26,RED Entertainment,T
7,12,3,8400000001,Tecmo Koei,0.06,0.05,0.16,0.02,0.29,79,14,8.1,31,Koei,T
6,8,2,7700000001,Ubisoft,0.12,0.12,0,0.05,0.29,45,42,5.5,74,Techland,M
13,4,0,0,Midas Interactive Entertainment,0.16,0.11,0,0.02,0.29,,,,,,
1,1,4,69670000002,Warner Bros. Interactive Entertainment,0.27,0,0,0.02,0.29,,,,,Black Lantern Studios,EC
6,12,1,6900000001,Activision,0.1,0.14,0,0.05,0.29,49,6,3.6,23,Exient Entertainment,E
18,3,2,7700000001,Konami Digital Entertainment,0.15,0.11,0,0.02,0.29,76,13,5.4,348,Kojima Productions,M
15,9,1,6900000001,Electronic Arts,0.01,0.24,0,0.03,0.29,84,36,8.7,268,Maxis,E
5,8,0,0,Activision,0.13,0.13,0,0.03,0.29,,,,,,
1,7,1,6949484300004,D3Publisher,0.26,0,0,0.02,0.29,71,17,6.2,5,Vicious Cycle,E10+
11,1,0,0,Namco Bandai Games,0,0,0.29,0,0.29,,,,,,
1,3,0,0,Namco Bandai Games,0,0.1,0.17,0.02,0.29,,,,,,
7,4,1,6949484300004,Ubisoft,0.14,0.11,0,0.04,0.29,60,4,,,Ubisoft Montreal,E10+
13,2,1,6900000001,Infogrames,0.16,0.11,0,0.02,0.29,71,11,,,Circus Freak,E
10,6,3,8400000001,Nippon Ichi Software,0.11,0.08,0.06,0.04,0.29,80,43,8.1,173,Nippon Ichi Software,T
7,6,0,0,Square Enix,0,0,0.29,0,0.29,,,,,,
13,1,0,0,Sony Computer Entertainment,0.03,0.02,0.21,0.02,0.29,,,,,,
1,3,3,8400000001,Capcom,0.06,0.01,0.2,0.01,0.29,65,18,8.8,13,Capcom,T
7,5,1,6900000001,Ubisoft,0.14,0.11,0,0.04,0.29,76,21,8.6,38,Ubisoft,E
4,11,0,0,Konami Digital Entertainment,0,0,0.29,0,0.29,,,,,,
17,3,3,8400000001,Tecmo Koei,0.06,0,0.22,0.01,0.29,56,14,7.5,4,Omega Force,T
4,7,3,8400000001,Sega,0.17,0,0.1,0.02,0.29,75,55,8.1,18,Sonic Team,T
7,8,2,7700000001,Midway Games,0.14,0.11,0,0.04,0.29,84,46,8.9,27,Midway,M
13,5,0,0,Sony Computer Entertainment,0.16,0.11,0,0.02,0.29,,,,,,
7,6,0,0,Square Enix,0,0,0.29,0,0.29,,,,,,
4,7,1,6900000001,Capcom,0.26,0,0,0.02,0.29,70,12,,,Infinite Interactive,E
13,9,0,0,Konami Digital Entertainment,0,0,0.27,0.02,0.29,,,,,,
8,12,0,0,Tecmo Koei,0,0,0.29,0,0.29,,,,,,
4,4,0,0,Konami Digital Entertainment,0,0,0.29,0,0.29,,,,,,
11,2,0,0,Sega,0.12,0.14,0,0.02,0.29,,,,,,
1,3,2,7700000001,Capcom,0.15,0.07,0.05,0.02,0.29,61,30,6.5,35,TOSE,M
1,9,1,6900000001,Deep Silver,0.26,0,0,0.02,0.29,,,,,Crave,E
20,5,1,6900000001,Vivendi Games,0.22,0.06,0,0.01,0.29,62,13,8.3,10,Eurocom Entertainment Software,E
5,2,1,6900000001,Electronic Arts,0.26,0,0,0.02,0.29,59,29,5.2,30,EA Tiburon,E
4,1,0,0,Nintendo,0,0,0.29,0,0.29,,,,,,
15,8,3,8400000001,Wargaming.net,0,0.23,0,0.05,0.29,80,38,3.7,1466,Wargaming.net,T
14,4,1,6900000001,Microsoft Game Studios,0.21,0.06,0,0.01,0.29,80,41,9,9,Indie Built,E
13,4,0,0,Electronic Arts,0.16,0.11,0,0.02,0.29,,,,,,
6,11,3,8400000001,Namco Bandai Games,0.09,0.13,0.01,0.05,0.29,72,49,7.9,35,Game Republic,T
19,3,2,7700000001,Ubisoft,0.17,0.09,0,0.03,0.29,86,5,7.7,207,Ubisoft,M
9,5,1,6900000001,Interplay,0.2,0.08,0,0.01,0.29,72,10,5.7,6,Game Titan,E
9,6,1,6949484300004,Nintendo,0.08,0.03,0.17,0.01,0.29,76,29,8.1,24,Namco,E10+
4,3,1,6900000001,THQ,0.26,0,0,0.02,0.28,50,4,,,Creat Studios,E
10,3,0,0,Square Enix,0,0,0.28,0,0.28,,,,,,
7,2,1,6900000001,Ubisoft,0.14,0.11,0,0.04,0.28,48,9,8.3,13,Ubisoft,E
7,1,3,8400000001,Sony Computer Entertainment,0.14,0.11,0,0.04,0.28,75,13,,,SCEE London Studio,T
13,2,0,0,Playmates,0.16,0.11,0,0.02,0.28,,,,,,
6,4,1,6900000001,Sony Computer Entertainment,0,0,0.28,0,0.28,,,7.9,9,Clap Hanz,E
4,9,0,0,Marvelous Interactive,0.28,0,0,0,0.28,,,,,,
9,4,1,6900000001,Activision,0.2,0.08,0,0.01,0.28,70,6,,,Vicarious Visions,E
9,3,1,6949484300004,Atari,0.2,0.08,0,0.01,0.28,69,12,8.2,26,Webfoot Technologies,E10+
8,10,0,0,Human Entertainment,0,0,0.28,0,0.28,,,,,,
5,8,2,7700000001,Electronic Arts,0.17,0.09,0,0.03,0.28,,,4.1,65,Visceral Games,M
8,4,0,0,Konami Digital Entertainment,0,0,0.28,0,0.28,,,,,,
13,5,0,0,Ubisoft,0.16,0.11,0,0.02,0.28,,,,,,
15,4,1,6900000001,Electronic Arts,0,0.27,0,0.02,0.28,82,9,4.2,383,EA Sports,E
14,3,2,7700000001,Take-Two Interactive,0.21,0.06,0,0.01,0.28,85,55,8.2,21,Rockstar Toronto,M
7,6,2,7700000001,Midway Games,0.09,0.07,0.1,0.02,0.28,73,24,8.8,55,Sacnoth,M
1,10,3,8400000001,Atari,0.24,0.03,0,0.02,0.28,72,37,8.5,40,Spike,T
7,5,3,8400000001,Midway Games,0.14,0.11,0,0.04,0.28,69,26,6.9,15,Traveller's Tales,T
14,4,3,8400000001,Activision,0.21,0.06,0,0.01,0.28,58,22,8,4,Black Ops Entertainment,T
9,6,0,0,Konami Digital Entertainment,0.2,0.08,0,0.01,0.28,,,,,,
9,3,1,6900000001,Activision,0.2,0.08,0,0.01,0.28,61,10,,,Digital Eclipse,E
7,2,3,8400000001,Namco Bandai Games,0.14,0.11,0,0.04,0.28,66,35,6.2,5,Namco,T
7,4,0,0,Namco Bandai Games,0,0,0.28,0,0.28,,,,,,
4,7,0,0,Avanquest,0,0.25,0,0.04,0.28,,,,,,
6,3,1,6949484300004,Sega,0.14,0.1,0,0.05,0.28,40,17,4.8,16,Shiny Entertainment,E10+
20,2,1,6900000001,Acclaim Entertainment,0.22,0.06,0,0.01,0.28,70,18,9,4,Climax Group,E
25,6,0,0,Namco Bandai Games,0,0,0.28,0,0.28,,,,,,
6,1,3,8400000001,Sega,0.08,0,0.19,0.02,0.28,73,10,8.4,108,Sega,T
9,3,0,0,Activision,0.2,0.08,0,0.01,0.28,,,,,,
10,6,0,0,Focus Home Interactive,0.1,0.12,0.02,0.04,0.28,,,,,,
14,10,3,8400000001,Electronic Arts,0.21,0.06,0,0.01,0.28,58,34,7.5,20,"EA Canada, Nihilistic",T
23,10,0,0,SNK Playmore,0,0,0.28,0,0.28,,,,,,
9,9,0,0,Majesco Entertainment,0.2,0.08,0,0.01,0.28,,,,,,
9,6,1,6949484300004,Nintendo,0,0,0.28,0.01,0.28,92,25,8.4,190,TOSE,E10+
22,3,1,6949484300004,Warner Bros. Interactive Entertainment,0.09,0.13,0,0.06,0.28,54,8,5.6,35,TT Games,E10+
16,3,0,0,Tigervision,0.26,0.02,0,0,0.28,,,,,,
4,4,1,6900000001,THQ,0.26,0,0,0.02,0.28,,,,,Gorilla Games,E
7,3,3,8400000001,Capcom,0.14,0.11,0,0.04,0.28,90,34,8.5,35,Clover Studio,T
12,4,0,0,Electronic Arts,0.27,0.01,0,0,0.28,,,,,,
5,8,3,8400000001,Rising Star Games,0.15,0.06,0.05,0.02,0.28,76,29,8.4,47,Cave,T
4,9,1,6900000001,THQ,0.26,0.01,0,0.02,0.28,,,,,Brain Toys,E
5,6,3,8400000001,Microsoft Game Studios,0.18,0.08,0,0.02,0.28,61,70,4.8,80,Lionhead Studios,T
4,11,1,6900000001,Game Factory,0.26,0,0,0.02,0.28,,,,,Neko Entertainment,E
13,3,0,0,Hamster Corporation,0.16,0.11,0,0.02,0.28,,,,,,
4,1,1,6900000001,GSP,0.04,0.2,0,0.03,0.28,,,,,Sanuk Games,E
6,3,3,8400000001,Tecmo Koei,0.1,0.03,0.14,0.02,0.28,58,23,7.9,28,Omega Force,T
5,3,2,7700000001,Konami Digital Entertainment,0.13,0.12,0,0.03,0.28,59,39,7.4,50,Zombie Studios,M
5,9,3,8400000001,Sega,0.24,0,0.01,0.02,0.28,71,60,7,72,From Software,T
7,3,1,6900000001,Electronic Arts,0.14,0.11,0,0.04,0.28,56,14,7.6,21,Warthog,E
14,8,2,7700000001,Midway Games,0.22,0.05,0,0.01,0.28,85,54,8.2,21,Epic Games,M
14,10,3,8400000001,Microsoft Game Studios,0.21,0.06,0,0.01,0.28,68,41,8.5,27,Just Add Monsters,T
3,5,0,0,Nintendo,0,0,0.28,0,0.28,,,,,,
1,4,1,6900000001,Zushi Games,0.25,0.01,0,0.02,0.28,,,7.5,4,Sims,E
1,3,1,6949484300004,Activision,0.25,0.01,0,0.02,0.28,57,28,6.7,7,Amaze Entertainment,E10+
9,10,0,0,Atari,0.2,0.07,0,0.01,0.28,,,,,,
2,4,0,0,Namco Bandai Games,0,0,0.28,0,0.28,,,,,,
17,6,0,0,Namco Bandai Games,0,0,0.28,0,0.28,,,,,,
7,1,0,0,Sammy Corporation,0,0,0.28,0,0.28,,,,,,
7,3,2,7700000001,Empire Interactive,0.14,0.11,0,0.04,0.28,58,24,6.6,14,Sidhe Interactive,M
3,5,0,0,Nintendo,0,0,0.28,0,0.28,,,,,,
17,11,3,8400000001,Disney Interactive Studios,0.25,0,0,0.02,0.28,52,34,8,17,Griptonite Games,T
8,3,0,0,Tecmo Koei,0,0,0.28,0,0.28,,,,,,
7,3,1,6900000001,Disney Interactive Studios,0.12,0.02,0,0.14,0.28,,,,,Avalanche Software,E
9,5,0,0,THQ,0.2,0.07,0,0.01,0.28,,,,,,
7,7,1,6900000001,Xplosiv,0,0.23,0,0.05,0.28,75,4,,,Atomic Planet Entertainment,E
5,8,2,7700000001,Codemasters,0.1,0.14,0.01,0.03,0.28,69,64,6.1,29,Codemasters,M
5,3,3,8400000001,Activision,0.13,0.12,0,0.03,0.28,59,53,6.7,30,High Moon Studios,T
7,2,0,0,THQ,0.14,0.11,0,0.04,0.28,,,,,,
4,4,1,6900000001,Ubisoft,0.26,0,0,0.02,0.28,56,5,7,4,Ubisoft Quebec,E
4,3,3,8400000001,Ubisoft,0.15,0.11,0,0.03,0.28,69,20,7.3,22,Griptonite Games,T
7,8,3,8400000001,Sony Computer Entertainment,0.14,0.11,0,0.04,0.28,70,24,7.8,12,Sony Bend,T
14,8,0,0,SCi,0.21,0.06,0,0.01,0.28,,,,,,
7,5,3,8400000001,Atari,0.14,0.11,0,0.04,0.28,64,30,7.8,10,Paradigm Entertainment,T
4,1,0,0,Warner Bros. Interactive Entertainment,0.26,0,0,0.02,0.28,,,,,,
17,4,1,6900000001,Sony Computer Entertainment,0.26,0,0,0.02,0.28,82,12,7.2,10,SCEA San Diego Studios,E
4,3,0,0,Activision,0.26,0,0,0.02,0.28,,,,,,
9,5,1,6900000001,Interplay,0.2,0.07,0,0.01,0.28,58,10,,,Pipe Dream Interactive,E
7,2,2,7700000001,Atari,0.12,0.1,0.03,0.03,0.28,69,41,6.9,74,Reflections Interactive,M
11,3,0,0,Capcom,0,0,0.28,0,0.28,,,,,,
1,5,1,6949484300004,D3Publisher,0.17,0.09,0,0.02,0.28,,,,,Papaya Studios,E10+
4,9,0,0,Electronic Arts,0.26,0,0,0.02,0.28,,,,,,
4,5,1,6900000001,Capcom,0.16,0,0.1,0.02,0.28,76,37,8.3,32,Inti Creates,E
7,10,2,7700000001,Eidos Interactive,0.14,0.11,0,0.04,0.28,46,23,4.7,10,Paradox Development,M
9,3,1,6900000001,Ubisoft,0.2,0.07,0,0.01,0.28,68,6,,,Disney Interactive,E
1,1,3,8400000001,Activision,0.13,0.12,0,0.03,0.28,50,12,5.2,6,Neversoft Entertainment,T
13,10,3,8400000001,Sony Computer Entertainment,0.09,0.06,0.1,0.02,0.28,84,10,8.6,18,Team Ninja,T
6,8,2,7700000001,Namco Bandai Games,0.1,0.12,0.02,0.05,0.28,60,44,5.9,27,Volatile Games,M
7,6,3,8400000001,505 Games,0.14,0.11,0,0.04,0.28,71,26,7.5,22,Media Vision,T
10,8,0,0,505 Games,0.1,0.14,0,0.05,0.28,,,,,,
7,4,1,6900000001,Midway Games,0.14,0.11,0,0.04,0.28,76,22,8.9,15,Midway,E
8,5,0,0,Laguna,0.03,0.01,0.23,0.01,0.28,,,,,,
6,3,3,8400000001,Ignition Entertainment,0.11,0.06,0.08,0.03,0.28,78,46,7.5,40,Ignition Entertainment,T
6,4,1,6900000001,Activision,0.18,0.06,0,0.04,0.28,56,5,6.7,6,Robomodo,E
1,1,1,6900000001,Disney Interactive Studios,0.18,0.08,0,0.02,0.28,,,,,Disney Interactive Studios,E
4,9,0,0,Activision,0.26,0,0,0.02,0.28,,,,,,
14,4,1,6900000001,Electronic Arts,0.21,0.06,0,0.01,0.28,80,18,7.8,4,EA Canada,E
20,3,3,8400000001,Disney Interactive Studios,0.22,0.06,0,0.01,0.28,71,17,,,Traveller's Tales,T
13,4,0,0,Konami Digital Entertainment,0.16,0.11,0,0.02,0.28,,,,,,
5,8,2,7700000001,Sega,0.15,0.1,0,0.02,0.28,,,8.2,113,Creative Assembly,M
1,3,0,0,Warner Bros. Interactive Entertainment,0.2,0.05,0,0.02,0.28,,,,,,
9,2,1,6900000001,TDK Mediactive,0.2,0.07,0,0.01,0.28,,,,,Visual Impact,E
17,3,3,8400000001,Spike,0.06,0,0.2,0.01,0.28,70,21,7.5,6,Bullets,T
11,1,1,6900000001,Activision,0.13,0.13,0,0.03,0.28,,,,,Black Lantern Studios,E
5,4,3,8400000001,Activision,0.24,0.02,0,0.02,0.28,,,,,Activision,T
8,4,0,0,Ocean,0,0,0.28,0,0.28,,,,,,
20,3,1,6900000001,THQ,0.22,0.06,0,0.01,0.28,65,8,,,THQ,E
14,3,2,7700000001,Konami Digital Entertainment,0.21,0.06,0,0.01,0.28,84,23,8.3,39,KCET,M
6,8,2,7700000001,505 Games,0.1,0.13,0,0.05,0.28,,,6.4,18,Rebellion,M
19,3,1,6900000001,Nintendo,0.17,0,0.08,0.02,0.28,71,34,7.1,133,Indies Zero,E
11,3,1,6949484300004,Activision,0.16,0.1,0,0.02,0.28,,,3.4,5,Toys for Bob,E10+
7,6,0,0,Tecmo Koei,0.14,0.11,0,0.04,0.28,,,,,,
7,4,1,6900000001,THQ,0.14,0.11,0,0.04,0.28,57,11,5.8,4,THQ,E
7,4,1,6900000001,Midway Games,0.14,0.11,0,0.04,0.28,82,19,8.4,11,Midway,E
5,5,2,7700000001,Capcom,0.12,0.12,0.01,0.03,0.28,70,65,7.3,87,GRIN,M
5,1,1,6900000001,Electronic Arts,0.16,0.09,0,0.02,0.28,66,18,6.6,16,Electronic Arts,E
20,1,1,6900000001,Unknown,0.21,0.06,0,0.01,0.28,54,10,6.3,6,Mass Media,E
6,1,1,6900000001,Electronic Arts,0.12,0.11,0,0.05,0.28,66,13,7.1,7,EA Bright Light,E
6,3,1,6949484300004,Sony Computer Entertainment,0.13,0.11,0,0.04,0.28,61,41,6.5,17,Zindagi Games,E10+
4,12,0,0,Konami Digital Entertainment,0.13,0.02,0.12,0.01,0.28,,,,,,
5,3,0,0,Square Enix,0.14,0.11,0,0.02,0.28,,,,,,
7,4,1,6900000001,Midas Interactive Entertainment,0.14,0.11,0,0.04,0.28,54,15,,,Takara,E
7,8,3,8400000001,Eidos Interactive,0.05,0.04,0.17,0.01,0.28,65,23,4.9,11,Zoom,T
4,5,1,6900000001,Warner Bros. Interactive Entertainment,0.2,0.05,0,0.02,0.28,,,,,Sensory Sweep,E
23,12,0,0,Elf,0,0,0.28,0,0.28,,,,,,
10,3,0,0,Tecmo Koei,0.04,0.11,0.11,0.03,0.28,,,,,,
5,4,1,6900000001,505 Games,0.03,0.21,0,0.04,0.28,55,14,3.9,13,HB Studios Multimedia,E
1,11,2,7700000001,Ubisoft,0.12,0.13,0,0.03,0.28,,,,,Telltale Games,M
13,12,0,0,Activision,0.15,0.11,0,0.02,0.28,,,,,,
7,3,0,0,Namco Bandai Games,0,0,0.28,0,0.28,,,,,,
14,5,1,6949484300004,Activision,0.21,0.06,0,0.01,0.28,71,28,,,Toys for Bob,E10+
1,1,1,6900000001,Ubisoft,0.21,0.04,0,0.02,0.28,,,,,Land Ho!,E
5,10,3,8400000001,Sega,0.2,0.02,0.03,0.02,0.28,89,36,7.6,62,Sega AM2,T
7,3,3,8400000001,Activision,0.11,0.01,0,0.16,0.28,55,4,7.5,13,LucasArts,T
5,12,1,6900000001,Activision,0.16,0.1,0,0.02,0.28,59,3,5.6,25,Exient Entertainment,E
8,2,0,0,Video System,0,0,0.28,0,0.28,,,,,,
23,9,0,0,Sega,0,0,0.28,0,0.28,,,,,,
7,4,3,8400000001,Atari,0.14,0.11,0,0.04,0.28,,,8.5,17,Coresoft,T
4,7,0,0,Sega,0,0,0.28,0,0.28,,,,,,
20,1,0,0,Nintendo,0,0,0.27,0.01,0.28,,,,,,
13,6,0,0,Konami Digital Entertainment,0,0,0.26,0.02,0.28,,,,,,
20,4,3,8400000001,Acclaim Entertainment,0.21,0.06,0,0.01,0.28,78,15,7.7,10,"Z-Axis, Ltd.",T
6,3,3,8400000001,Namco Bandai Games,0.09,0.1,0.06,0.04,0.28,71,28,7.3,46,Ganbarion,T
4,9,1,6900000001,Activision,0.26,0,0,0.02,0.28,,,,,Sega Toys,E
13,10,0,0,Electronic Arts,0.15,0.1,0,0.02,0.28,,,,,,
7,3,1,6949484300004,THQ,0.14,0.11,0,0.04,0.28,,,,,Blitz Games,E10+
14,3,2,7700000001,Activision,0.21,0.06,0,0.01,0.28,60,43,7.8,17,Exakt,M
7,4,3,8400000001,Acclaim Entertainment,0.14,0.11,0,0.04,0.28,65,21,7.7,19,Acclaim Studios Cheltenham,T
7,4,1,6900000001,Electronic Arts,0.14,0.11,0,0.04,0.28,55,4,,,EA Canada,E
1,11,1,6949484300004,THQ,0.23,0.02,0,0.02,0.28,56,15,5.8,8,AWE Games,E10+
9,4,0,0,Konami Digital Entertainment,0,0,0.27,0.01,0.28,,,,,,
9,5,3,8400000001,Konami Digital Entertainment,0.2,0.07,0,0,0.28,91,29,9.1,127,KCET,T
7,11,1,6900000001,Ubisoft,0.14,0.11,0,0.04,0.28,57,9,7,4,Presto Studios,E
4,6,2,7700000001,Atlus,0.13,0,0.14,0.01,0.28,80,26,8.7,69,Atlus,M
23,8,0,0,Namco Bandai Games,0,0,0.28,0,0.28,,,,,,
13,9,0,0,From Software,0.06,0.04,0.15,0.02,0.28,,,,,,
6,8,2,7700000001,Electronic Arts,0.11,0.11,0.01,0.05,0.28,58,27,6.7,100,Visceral Games,M
3,5,0,0,Nintendo,0,0,0.28,0,0.28,,,,,,
11,1,0,0,Nippon Columbia,0,0,0.28,0,0.28,,,,,,
8,1,0,0,Nichibutsu,0,0,0.28,0,0.28,,,,,,
5,4,0,0,Electronic Arts,0.24,0.01,0,0.02,0.28,,,,,,
17,1,1,6900000001,Sony Computer Entertainment,0.05,0.03,0.17,0.02,0.27,74,41,7.2,35,SCE Japan Studio,E
1,3,1,6949484300004,Activision,0.11,0.14,0,0.03,0.27,75,12,8.3,6,Activision,E10+
11,11,0,0,Capcom,0,0,0.27,0,0.27,,,,,,
7,4,3,8400000001,Activision Value,0.13,0.11,0,0.04,0.27,,,,,Sand Grain Studios,T
4,1,0,0,Nintendo,0,0,0.27,0,0.27,,,,,,
7,4,1,6900000001,Take-Two Interactive,0.13,0.1,0,0.04,0.27,65,9,,,Ornith,E
16,3,0,0,Coleco,0.26,0.02,0,0,0.27,,,,,,
14,10,2,7700000001,Microsoft Game Studios,0.21,0.06,0,0.01,0.27,65,32,6.5,8,Studio Gigante,M
6,1,3,8400000001,Activision,0.14,0.09,0,0.04,0.27,59,33,4.7,9,Neversoft Entertainment,T
13,10,0,0,Tomy Corporation,0,0,0.26,0.02,0.27,,,,,,
20,10,3,8400000001,Atari,0.21,0.06,0,0.01,0.27,66,9,5.8,12,Pyramid,T
9,3,0,0,N/A,0,0,0.27,0.01,0.27,,,,,,
4,5,1,6900000001,Activision,0.24,0.01,0,0.02,0.27,71,17,6.4,9,Vicarious Visions,E
9,2,1,6900000001,Konami Digital Entertainment,0.2,0.07,0,0,0.27,69,11,,,Konami,E
13,3,0,0,Capcom,0,0,0.26,0.02,0.27,,,,,,
13,3,0,0,Tecmo Koei,0.09,0.06,0.11,0.02,0.27,,,,,,
9,7,0,0,Unknown,0.2,0.07,0,0,0.27,,,,,,
6,3,2,7700000001,Sony Computer Entertainment,0,0.17,0.09,0.01,0.27,78,42,8.1,87,SCE Japan Studio,M
17,4,1,6900000001,Take-Two Interactive,0.22,0.03,0,0.03,0.27,,,5,7,Visual Concepts,E
7,6,0,0,Square Enix,0,0,0.27,0,0.27,,,,,,
13,3,0,0,Conspiracy Entertainment,0.15,0.1,0,0.02,0.27,,,,,,
14,4,1,6900000001,Midway Games,0.2,0.06,0,0.01,0.27,79,20,8.7,11,Black Box,E
16,2,0,0,Atari,0.26,0.01,0,0,0.27,,,,,,
5,2,1,6900000001,Codemasters,0.08,0.16,0,0.03,0.27,78,51,5.8,156,Codemasters,E
7,1,1,6900000001,Electronic Arts,0.09,0.01,0,0.17,0.27,,,,,EA Bright Light,E
13,11,2,7700000001,THQ,0.15,0.1,0,0.02,0.27,51,8,6,7,Heavy Iron Studios,M
1,3,1,6949484300004,Electronic Arts,0.11,0.12,0.01,0.03,0.27,64,6,3.6,21,Firebrand Games,E10+
13,10,0,0,Namco Bandai Games,0.02,0.02,0.22,0.02,0.27,,,,,,
13,4,0,0,Natsume,0.15,0.1,0,0.02,0.27,,,,,,
19,2,0,0,Electronic Arts,0.13,0.12,0,0.02,0.27,,,,,,
13,4,1,6900000001,Acclaim Entertainment,0.15,0.1,0,0.02,0.27,67,11,8.1,7,"Z-Axis, Ltd.",E
15,3,2,7700000001,Bethesda Softworks,0.1,0.16,0,0.02,0.27,68,18,5.9,721,Tango Gameworks,M
15,3,2,7700000001,Electronic Arts,0.09,0.16,0,0.02,0.27,,,8,60,BioWare,M
